sample_id,logical_window_id,device,label,spo2_corroborated
96a7798e89ea5762_S,96a7798e89ea5762,S,0,True
96abc1ca2334e3a7_R,96abc1ca2334e3a7,R,0,True
96abc1ca2334e3a7_S,96abc1ca2334e3a7,S,0,True
9749cb674b9e930e_R,9749cb674b9e930e,R,0,True
9749cb674b9e930e_S,9749cb674b9e930e,S,0,True
975de5c9fd718607_R,975de5c9fd718607,R,0,True
975de5c9fd718607_S,975de5c9fd718607,S,0,True
98fe6a33deef4940_R,98fe6a33deef4940,R,0,True
98fe6a33deef4940_S,98fe6a33deef4940,S,0,True
9977db95d4d26676_R,9977db95d4d26676,R,0,True
9977db95d4d26676_S,9977db95d4d26676,S,0,True
999c4cd946859c1b_R,999c4cd946859c1b,R,1,True
999c4cd946859c1b_S,999c4cd946859c1b,S,1,True
9aaf3594e92b84cc_R,9aaf3594e92b84cc,R,1,False
9aaf3594e92b84cc_S,9aaf3594e92b84cc,S,1,False
9b8ac4681729135c_R,9b8ac4681729135c,R,1,True
9b8ac4681729135c_S,9b8ac4681729135c,S,1,True
9bb85cf51c4a1008_R,9bb85cf51c4a1008,R,0,True
9bb85cf51c4a1008_S,9bb85cf51c4a1008,S,0,True
9c94e1500842de7c_R,9c94e1500842de7c,R,0,True
9c94e1500842de7c_S,9c94e1500842de7c,S,0,True
9cbd2ed5a90a62f7_R,9cbd2ed5a90a62f7,R,1,True
9cbd2ed5a90a62f7_S,9cbd2ed5a90a62f7,S,1,True
9d1f1afefbc4c6e3_R,9d1f1afefbc4c6e3,R,0,True
9d1f1afefbc4c6e3_S,9d1f1afefbc4c6e3,S,0,True
9dcbb609ccbad10b_R,9dcbb609ccbad10b,R,0,True
9dcbb609ccbad10b_S,9dcbb609ccbad10b,S,0,True
9e26d89fbc7baf8d_R,9e26d89fbc7baf8d,R,0,True
9e26d89fbc7baf8d_S,9e26d89fbc7baf8d,S,0,True
9f23d011127700f1_R,9f23d011127700f1,R,1,False
9f23d011127700f1_S,9f23d011127700f1,S,1,False
9fbb943372e8c524_R,9fbb943372e8c524,R,1,False
9fbb943372e8c524_S,9fbb943372e8c524,S,1,False
a02c8e5558363398_R,a02c8e5558363398,R,0,True
a02c8e5558363398_S,a02c8e5558363398,S,0,True
a072feeb02e1657e_R,a072feeb02e1657e,R,0,True
a072feeb02e1657e_S,a072feeb02e1657e,S,0,True
a0980c8f3579783a_R,a0980c8f3579783a,R,1,True
a0980c8f3579783a_S,a0980c8f3579783a,S,1,True
a2deab597e51222d_R,a2deab597e51222d,R,0,True
a2deab597e51222d_S,a2deab597e51222d,S,0,True
a424dbf9e368acb9_R,a424dbf9e368acb9,R,1,False
a424dbf9e368acb9_S,a424dbf9e368acb9,S,1,False
a4f18cfae0c78a01_R,a4f18cfae0c78a01,R,1,True
a4f18cfae0c78a01_S,a4f18cfae0c78a01,S,1,True
a575df8d3f0133f4_R,a575df8d3f0133f4,R,1,False
a575df8d3f0133f4_S,a575df8d3f0133f4,S,1,False
a60a08f3db2b8967_R,a60a08f3db2b8967,R,0,True
a60a08f3db2b8967_S,a60a08f3db2b8967,S,0,True
a728a48838b33a71_R,a728a48838b33a71,R,0,True
a728a48838b33a71_S,a728a48838b33a71,S,0,True
a791cfa9f2f03e43_R,a791cfa9f2f03e43,R,0,True
a791cfa9f2f03e43_S,a791cfa9f2f03e43,S,0,True
a7ff32741f3f915e_R,a7ff32741f3f915e,R,0,True
a7ff32741f3f915e_S,a7ff32741f3f915e,S,0,True
a84d31c41cdfc050_R,a84d31c41cdfc050,R,1,True
a84d31c41cdfc050_S,a84d31c41cdfc050,S,1,True
a86441b103988645_R,a86441b103988645,R,0,True
a86441b103988645_S,a86441b103988645,S,0,True
a8d9836818d7cc5d_R,a8d9836818d7cc5d,R,0,True
a8d9836818d7cc5d_S,a8d9836818d7cc5d,S,0,True
a97238332e20ed59_R,a97238332e20ed59,R,0,True
a97238332e20ed59_S,a97238332e20ed59,S,0,True
aa44df85cf57d6f6_R,aa44df85cf57d6f6,R,1,True
aa44df85cf57d6f6_S,aa44df85cf57d6f6,S,1,True
aae38f007557ccba_R,aae38f007557ccba,R,0,True
aae38f007557ccba_S,aae38f007557ccba,S,0,True
ab3d960edaff099a_R,ab3d960edaff099a,R,1,True
ab3d960edaff099a_S,ab3d960edaff099a,S,1,True
ab488946b8f10a02_R,ab488946b8f10a02,R,0,True
ab488946b8f10a02_S,ab488946b8f10a02,S,0,True
abd9f2627699075e_R,abd9f2627699075e,R,1,True
abd9f2627699075e_S,abd9f2627699075e,S,1,True
ac61a459b9010fd5_R,ac61a459b9010fd5,R,0,True
ac61a459b9010fd5_S,ac61a459b9010fd5,S,0,True
ad001c8e3caf5514_R,ad001c8e3caf5514,R,1,True
ad001c8e3caf5514_S,ad001c8e3caf5514,S,1,True
ad52eda800450603_R,ad52eda800450603,R,0,True
ad52eda800450603_S,ad52eda800450603,S,0,True
ad6656450e186deb_R,ad6656450e186deb,R,0,True
ad6656450e186deb_S,ad6656450e186deb,S,0,True
ae170e061d45f1ab_R,ae170e061d45f1ab,R,0,True
ae170e061d45f1ab_S,ae170e061d45f1ab,S,0,True
ae6bd34d213ebf93_R,ae6bd34d213ebf93,R,0,True
ae6bd34d213ebf93_S,ae6bd34d213ebf93,S,0,True
b0b043d4bea37168_R,b0b043d4bea37168,R,1,True
b0b043d4bea37168_S,b0b043d4bea37168,S,1,True
b2a1e61f215907f0_R,b2a1e61f215907f0,R,0,True
b2a1e61f215907f0_S,b2a1e61f215907f0,S,0,True
b2ab53562a04ab97_R,b2ab53562a04ab97,R,1,True
b2ab53562a04ab97_S,b2ab53562a04ab97,S,1,True
b3dc64ca4e439d38_R,b3dc64ca4e439d38,R,0,True
b3dc64ca4e439d38_S,b3dc64ca4e439d38,S,0,True
b3fa4d9e42e980f6_R,b3fa4d9e42e980f6,R,1,True
b3fa4d9e42e980f6_S,b3fa4d9e42e980f6,S,1,True
b4cb3ce591354075_R,b4cb3ce591354075,R,0,True
b4cb3ce591354075_S,b4cb3ce591354075,S,0,True
b51b19e2384d5b71_R,b51b19e2384d5b71,R,0,True
b51b19e2384d5b71_S,b51b19e2384d5b71,S,0,True
b64866721c5ce617_R,b64866721c5ce617,R,1,True
b64866721c5ce617_S,b64866721c5ce617,S,1,True
b6bd760460a5da3f_R,b6bd760460a5da3f,R,1,False
b6bd760460a5da3f_S,b6bd760460a5da3f,S,1,False
b74caad24b0bec2b_R,b74caad24b0bec2b,R,1,False
b74caad24b0bec2b_S,b74caad24b0bec2b,S,1,False
b866c52b388af9cd_R,b866c52b388af9cd,R,1,True
b866c52b388af9cd_S,b866c52b388af9cd,S,1,True
b9657064f23d4928_R,b9657064f23d4928,R,0,True
b9657064f23d4928_S,b9657064f23d4928,S,0,True
b9c2ca37592164bc_R,b9c2ca37592164bc,R,1,False
b9c2ca37592164bc_S,b9c2ca37592164bc,S,1,False
ba325d0c35d41542_R,ba325d0c35d41542,R,0,True
ba325d0c35d41542_S,ba325d0c35d41542,S,0,True
bb0985d9c956c772_R,bb0985d9c956c772,R,1,True
bb0985d9c956c772_S,bb0985d9c956c772,S,1,True
be0ab73a97fb5fd7_R,be0ab73a97fb5fd7,R,1,True
be0ab73a97fb5fd7_S,be0ab73a97fb5fd7,S,1,True
be30992af1158db7_R,be30992af1158db7,R,0,True
be30992af1158db7_S,be30992af1158db7,S,0,True
bed8cc7d6efd838b_R,bed8cc7d6efd838b,R,0,True
bed8cc7d6efd838b_S,bed8cc7d6efd838b,S,0,True
bf19edea2b7de7d5_R,bf19edea2b7de7d5,R,1,True
bf19edea2b7de7d5_S,bf19edea2b7de7d5,S,1,True
c09729bd2db79276_R,c09729bd2db79276,R,0,True
c09729bd2db79276_S,c09729bd2db79276,S,0,True
c0afc6f1e10e1a2e_R,c0afc6f1e10e1a2e,R,0,True
c0afc6f1e10e1a2e_S,c0afc6f1e10e1a2e,S,0,True
c101179eb25f0590_R,c101179eb25f0590,R,1,False
c101179eb25f0590_S,c101179eb25f0590,S,1,False
c1302f4e2ebc15b5_R,c1302f4e2ebc15b5,R,0,True
c1302f4e2ebc15b5_S,c1302f4e2ebc15b5,S,0,True
c1d461daaa7b3a6b_R,c1d461daaa7b3a6b,R,1,True
c1d461daaa7b3a6b_S,c1d461daaa7b3a6b,S,1,True
c21a28c33ef200f7_R,c21a28c33ef200f7,R,1,False
c21a28c33ef200f7_S,c21a28c33ef200f7,S,1,False
c22c7261cd45d560_R,c22c7261cd45d560,R,1,False
c22c7261cd45d560_S,c22c7261cd45d560,S,1,False
c2cebf53401f2e80_R,c2cebf53401f2e80,R,0,True
c2cebf53401f2e80_S,c2cebf53401f2e80,S,0,True
c33e05e1f6a75952_R,c33e05e1f6a75952,R,0,True
c33e05e1f6a75952_S,c33e05e1f6a75952,S,0,True
c3636cfa10b677a8_R,c3636cfa10b677a8,R,1,False
c3636cfa10b677a8_S,c3636cfa10b677a8,S,1,False
c3aa48311538afa5_R,c3aa48311538afa5,R,1,False
c3aa48311538afa5_S,c3aa48311538afa5,S,1,False
c3e4500f40b1582d_R,c3e4500f40b1582d,R,0,True
c3e4500f40b1582d_S,c3e4500f40b1582d,S,0,True
c490bbd994cb7af6_R,c490bbd994cb7af6,R,1,False
c490bbd994cb7af6_S,c490bbd994cb7af6,S,1,False
c5134c147d393eab_R,c5134c147d393eab,R,0,True
c5134c147d393eab_S,c5134c147d393eab,S,0,True
c5fbf65431d844bb_R,c5fbf65431d844bb,R,1,False
c5fbf65431d844bb_S,c5fbf65431d844bb,S,1,False
c76b080f74cb0edd_R,c76b080f74cb0edd,R,0,True
c76b080f74cb0edd_S,c76b080f74cb0edd,S,0,True
c93d64ae482d247d_R,c93d64ae482d247d,R,1,True
c93d64ae482d247d_S,c93d64ae482d247d,S,1,True
c9531c509945ec5e_R,c9531c509945ec5e,R,1,True
c9531c509945ec5e_S,c9531c509945ec5e,S,1,True
c96f3a64b0d3fcab_R,c96f3a64b0d3fcab,R,1,True
c96f3a64b0d3fcab_S,c96f3a64b0d3fcab,S,1,True
ca5e393963455806_R,ca5e393963455806,R,0,True
ca5e393963455806_S,ca5e393963455806,S,0,True
ca93e06e54daa68c_R,ca93e06e54daa68c,R,1,True
ca93e06e54daa68c_S,ca93e06e54daa68c,S,1,True
caa388dd1545d6eb_R,caa388dd1545d6eb,R,0,True
caa388dd1545d6eb_S,caa388dd1545d6eb,S,0,True
cafd7a6801b03e75_R,cafd7a6801b03e75,R,1,True
cafd7a6801b03e75_S,cafd7a6801b03e75,S,1,True
cd2686f513943ff3_R,cd2686f513943ff3,R,1,True
cd2686f513943ff3_S,cd2686f513943ff3,S,1,True
cd53adfeb577440b_R,cd53adfeb577440b,R,1,True
cd53adfeb577440b_S,cd53adfeb577440b,S,1,True
ce2090b1bc6fa88a_R,ce2090b1bc6fa88a,R,0,True
ce2090b1bc6fa88a_S,ce2090b1bc6fa88a,S,0,True
cf15081cb5e6915b_R,cf15081cb5e6915b,R,0,True
cf15081cb5e6915b_S,cf15081cb5e6915b,S,0,True
cf47dbe976d5ace4_R,cf47dbe976d5ace4,R,1,True
cf47dbe976d5ace4_S,cf47dbe976d5ace4,S,1,True
d0899a99451f7518_R,d0899a99451f7518,R,0,True
d0899a99451f7518_S,d0899a99451f7518,S,0,True
d16e3f3681e1b440_R,d16e3f3681e1b440,R,0,True
d16e3f3681e1b440_S,d16e3f3681e1b440,S,0,True
d2a4e6c9cde48fe3_R,d2a4e6c9cde48fe3,R,0,True
d2a4e6c9cde48fe3_S,d2a4e6c9cde48fe3,S,0,True
d37b8fb37d120775_R,d37b8fb37d120775,R,0,True
d37b8fb37d120775_S,d37b8fb37d120775,S,0,True
d3c67e44eadbc333_R,d3c67e44eadbc333,R,0,True
d3c67e44eadbc333_S,d3c67e44eadbc333,S,0,True
d543c6f54fe7a8e9_R,d543c6f54fe7a8e9,R,1,True
d543c6f54fe7a8e9_S,d543c6f54fe7a8e9,S,1,True
d5495c7cfefcb480_R,d5495c7cfefcb480,R,0,True
d5495c7cfefcb480_S,d5495c7cfefcb480,S,0,True
d5e1ed6780c88277_R,d5e1ed6780c88277,R,1,True
d5e1ed6780c88277_S,d5e1ed6780c88277,S,1,True
d662f2d4c72b512e_R,d662f2d4c72b512e,R,0,True
d662f2d4c72b512e_S,d662f2d4c72b512e,S,0,True
d726e43c58f572d9_R,d726e43c58f572d9,R,0,True
d726e43c58f572d9_S,d726e43c58f572d9,S,0,True
d9e2869ffa62d5ee_R,d9e2869ffa62d5ee,R,0,True
d9e2869ffa62d5ee_S,d9e2869ffa62d5ee,S,0,True
db1f4f8e173016a9_R,db1f4f8e173016a9,R,1,True
db1f4f8e173016a9_S,db1f4f8e173016a9,S,1,True
db3420acaf9a0bff_R,db3420acaf9a0bff,R,1,False
db3420acaf9a0bff_S,db3420acaf9a0bff,S,1,False
db46818bae0d094e_R,db46818bae0d094e,R,0,True
db46818bae0d094e_S,db46818bae0d094e,S,0,True
dc3725ca3358339b_R,dc3725ca3358339b,R,0,True
dc3725ca3358339b_S,dc3725ca3358339b,S,0,True
de7272814a0cea30_R,de7272814a0cea30,R,1,True
de7272814a0cea30_S,de7272814a0cea30,S,1,True
dee830fb30776c3d_R,dee830fb30776c3d,R,1,True
dee830fb30776c3d_S,dee830fb30776c3d,S,1,True
dfb08bcef6f0071e_R,dfb08bcef6f0071e,R,1,False
dfb08bcef6f0071e_S,dfb08bcef6f0071e,S,1,False
e0885c84b857ec4e_R,e0885c84b857ec4e,R,1,True
e0885c84b857ec4e_S,e0885c84b857ec4e,S,1,True
e0dd92104c069fb2_R,e0dd92104c069fb2,R,0,True
e0dd92104c069fb2_S,e0dd92104c069fb2,S,0,True
e22237d0dce11de1_R,e22237d0dce11de1,R,1,True
e22237d0dce11de1_S,e22237d0dce11de1,S,1,True
e24b6e8163775eff_R,e24b6e8163775eff,R,0,True
e24b6e8163775eff_S,e24b6e8163775eff,S,0,True
e2e53deebe6c9df3_R,e2e53deebe6c9df3,R,1,True
e2e53deebe6c9df3_S,e2e53deebe6c9df3,S,1,True
e2f393320e30595e_R,e2f393320e30595e,R,0,True
e2f393320e30595e_S,e2f393320e30595e,S,0,True
e303191bb2a0f4f8_R,e303191bb2a0f4f8,R,1,True
e303191bb2a0f4f8_S,e303191bb2a0f4f8,S,1,True
e3f5f2d5775d7e03_R,e3f5f2d5775d7e03,R,0,True
e3f5f2d5775d7e03_S,e3f5f2d5775d7e03,S,0,True
e4e376735ec529e8_R,e4e376735ec529e8,R,0,True
e4e376735ec529e8_S,e4e376735ec529e8,S,0,True
e5629c3c5bfbd622_R,e5629c3c5bfbd622,R,0,True
e5629c3c5bfbd622_S,e5629c3c5bfbd622,S,0,True
e56dc1a0f08c0557_R,e56dc1a0f08c0557,R,0,True
e56dc1a0f08c0557_S,e56dc1a0f08c0557,S,0,True
e59f2ed95d0fead9_R,e59f2ed95d0fead9,R,0,True
e59f2ed95d0fead9_S,e59f2ed95d0fead9,S,0,True
e5ead5c7a6298d7d_R,e5ead5c7a6298d7d,R,0,True
e5ead5c7a6298d7d_S,e5ead5c7a6298d7d,S,0,True
e6f60892262e740f_R,e6f60892262e740f,R,1,False
e6f60892262e740f_S,e6f60892262e740f,S,1,False
e799917d313475c6_R,e799917d313475c6,R,1,False
e799917d313475c6_S,e799917d313475c6,S,1,False
eada4315d02b62bd_R,eada4315d02b62bd,R,0,True
eada4315d02b62bd_S,eada4315d02b62bd,S,0,True
eb02f8bdee224b33_R,eb02f8bdee224b33,R,0,True
eb02f8bdee224b33_S,eb02f8bdee224b33,S,0,True
eb168ef9f4128716_R,eb168ef9f4128716,R,0,True
eb168ef9f4128716_S,eb168ef9f4128716,S,0,True
eb1b72aea1d530bd_R,eb1b72aea1d530bd,R,0,True
eb1b72aea1d530bd_S,eb1b72aea1d530bd,S,0,True
ecadd7bf26b14365_R,ecadd7bf26b14365,R,0,True
ecadd7bf26b14365_S,ecadd7bf26b14365,S,0,True
ecf2e252ccf45efe_R,ecf2e252ccf45efe,R,0,True
ecf2e252ccf45efe_S,ecf2e252ccf45efe,S,0,True
ee7b336112f16953_R,ee7b336112f16953,R,1,True
ee7b336112f16953_S,ee7b336112f16953,S,1,True
eebfb6976009416a_R,eebfb6976009416a,R,0,True
eebfb6976009416a_S,eebfb6976009416a,S,0,True
efb505503f22f714_R,efb505503f22f714,R,0,True
efb505503f22f714_S,efb505503f22f714,S,0,True
efc2e15c1d650599_R,efc2e15c1d650599,R,0,True
efc2e15c1d650599_S,efc2e15c1d650599,S,0,True
f016f9bacc32de93_R,f016f9bacc32de93,R,1,True
f016f9bacc32de93_S,f016f9bacc32de93,S,1,True
f0841f55a362b60d_R,f0841f55a362b60d,R,0,True
f0841f55a362b60d_S,f0841f55a362b60d,S,0,True
f1acb5d44989ba2d_R,f1acb5d44989ba2d,R,0,True
f1acb5d44989ba2d_S,f1acb5d44989ba2d,S,0,True
f1edb3443b83d96b_R,f1edb3443b83d96b,R,0,True
f1edb3443b83d96b_S,f1edb3443b83d96b,S,0,True
f24ab30215d9edea_R,f24ab30215d9edea,R,1,True
f24ab30215d9edea_S,f24ab30215d9edea,S,1,True
f45723f3458794e3_R,f45723f3458794e3,R,1,True
f45723f3458794e3_S,f45723f3458794e3,S,1,True
f4fc7cae206ea257_R,f4fc7cae206ea257,R,0,True
f4fc7cae206ea257_S,f4fc7cae206ea257,S,0,True
f6ee97ffe0370d6b_R,f6ee97ffe0370d6b,R,0,True
f6ee97ffe0370d6b_S,f6ee97ffe0370d6b,S,0,True
f8bb7b2363987c4d_R,f8bb7b2363987c4d,R,1,True
f8bb7b2363987c4d_S,f8bb7b2363987c4d,S,1,True
f91da69f945d67d7_R,f91da69f945d67d7,R,1,True
f91da69f945d67d7_S,f91da69f945d67d7,S,1,True
fb14e5574d66a485_R,fb14e5574d66a485,R,0,True
fb14e5574d66a485_S,fb14e5574d66a485,S,0,True
fc6bd548d8511ce7_R,fc6bd548d8511ce7,R,0,True
fc6bd548d8511ce7_S,fc6bd548d8511ce7,S,0,True
fc8bced6a484021d_R,fc8bced6a484021d,R,1,True
fc8bced6a484021d_S,fc8bced6a484021d,S,1,True
fcfe0d32bf96b0e5_R,fcfe0d32bf96b0e5,R,0,True
fcfe0d32bf96b0e5_S,fcfe0d32bf96b0e5,S,0,True
fd79b8bae11a02a0_R,fd79b8bae11a02a0,R,0,True
fd79b8bae11a02a0_S,fd79b8bae11a02a0,S,0,True
fe3078066184fb2b_R,fe3078066184fb2b,R,1,False
fe3078066184fb2b_S,fe3078066184fb2b,S,1,False
fe36b264a067d261_R,fe36b264a067d261,R,0,True
fe36b264a067d261_S,fe36b264a067d261,S,0,True
ff23e45d6838e203_R,ff23e45d6838e203,R,0,True
ff23e45d6838e203_S,ff23e45d6838e203,S,0,True
ffdca08ee39be2be_R,ffdca08ee39be2be,R,1,False
ffdca08ee39be2be_S,ffdca08ee39be2be,S,1,False
ffff92e0e495c14c_R,ffff92e0e495c14c,R,0,True
ffff92e0e495c14c_S,ffff92e0e495c14c,S,0,True
001ce5400c5d3406_R,001ce5400c5d3406,R,0,True
001ce5400c5d3406_S,001ce5400c5d3406,S,0,True
007d4f20e7345363_R,007d4f20e7345363,R,1,False
007d4f20e7345363_S,007d4f20e7345363,S,1,False
00953fd2a8b5f2e9_R,00953fd2a8b5f2e9,R,1,True
00953fd2a8b5f2e9_S,00953fd2a8b5f2e9,S,1,True
00eecb9642857b44_R,00eecb9642857b44,R,0,True
00eecb9642857b44_S,00eecb9642857b44,S,0,True
01bf262cfa493f70_R,01bf262cfa493f70,R,1,True
01bf262cfa493f70_S,01bf262cfa493f70,S,1,True
01f2bd48e5373806_R,01f2bd48e5373806,R,1,True
01f2bd48e5373806_S,01f2bd48e5373806,S,1,True
0204fdfd67389640_R,0204fdfd67389640,R,1,True
0204fdfd67389640_S,0204fdfd67389640,S,1,True
02ca97ea830f3a16_R,02ca97ea830f3a16,R,1,True
02ca97ea830f3a16_S,02ca97ea830f3a16,S,1,True
02e8eea817bf8ad0_R,02e8eea817bf8ad0,R,0,True
02e8eea817bf8ad0_S,02e8eea817bf8ad0,S,0,True
032821d305ba6f31_R,032821d305ba6f31,R,1,True
032821d305ba6f31_S,032821d305ba6f31,S,1,True
03412505b974f317_R,03412505b974f317,R,0,True
03412505b974f317_S,03412505b974f317,S,0,True
03821201e3915db6_R,03821201e3915db6,R,0,True
03821201e3915db6_S,03821201e3915db6,S,0,True
0452771c807e57bf_R,0452771c807e57bf,R,1,False
0452771c807e57bf_S,0452771c807e57bf,S,1,False
0505ff8a6e5a632f_R,0505ff8a6e5a632f,R,1,True
0505ff8a6e5a632f_S,0505ff8a6e5a632f,S,1,True
0544c6b9c1c5c258_R,0544c6b9c1c5c258,R,1,False
0544c6b9c1c5c258_S,0544c6b9c1c5c258,S,1,False
05c0640308b52ceb_R,05c0640308b52ceb,R,1,True
05c0640308b52ceb_S,05c0640308b52ceb,S,1,True
06129f91e829c685_R,06129f91e829c685,R,1,True
06129f91e829c685_S,06129f91e829c685,S,1,True
063c643e8ea14dae_R,063c643e8ea14dae,R,1,False
063c643e8ea14dae_S,063c643e8ea14dae,S,1,False
06943daea8061710_R,06943daea8061710,R,1,False
06943daea8061710_S,06943daea8061710,S,1,False
0817858fcf3b4a9c_R,0817858fcf3b4a9c,R,1,True
0817858fcf3b4a9c_S,0817858fcf3b4a9c,S,1,True
08af3955d7aad39b_R,08af3955d7aad39b,R,0,True
08af3955d7aad39b_S,08af3955d7aad39b,S,0,True
08e87044de7533c7_R,08e87044de7533c7,R,0,True
08e87044de7533c7_S,08e87044de7533c7,S,0,True
08ef1d0b5d3af660_R,08ef1d0b5d3af660,R,0,True
08ef1d0b5d3af660_S,08ef1d0b5d3af660,S,0,True
094d9927c7ee45b2_R,094d9927c7ee45b2,R,0,True
094d9927c7ee45b2_S,094d9927c7ee45b2,S,0,True
09a007ad1e604f21_R,09a007ad1e604f21,R,1,True
09a007ad1e604f21_S,09a007ad1e604f21,S,1,True
09a624a1dccd63d2_R,09a624a1dccd63d2,R,1,True
09a624a1dccd63d2_S,09a624a1dccd63d2,S,1,True
09f227cf7684cfe8_R,09f227cf7684cfe8,R,0,True
09f227cf7684cfe8_S,09f227cf7684cfe8,S,0,True
0a7e5cb5970c4acb_R,0a7e5cb5970c4acb,R,1,True
0a7e5cb5970c4acb_S,0a7e5cb5970c4acb,S,1,True
0aa2150ab3a19bd1_R,0aa2150ab3a19bd1,R,1,True
0aa2150ab3a19bd1_S,0aa2150ab3a19bd1,S,1,True
0adbc74dc37c28df_R,0adbc74dc37c28df,R,1,True
0adbc74dc37c28df_S,0adbc74dc37c28df,S,1,True
0afae8273b0b6000_R,0afae8273b0b6000,R,1,True
0afae8273b0b6000_S,0afae8273b0b6000,S,1,True
0bacbbfa95b00bad_R,0bacbbfa95b00bad,R,1,True
0bacbbfa95b00bad_S,0bacbbfa95b00bad,S,1,True
0c29161d2554c8ff_R,0c29161d2554c8ff,R,0,True
0c29161d2554c8ff_S,0c29161d2554c8ff,S,0,True
0c917912e582427e_R,0c917912e582427e,R,1,True
0c917912e582427e_S,0c917912e582427e,S,1,True
0d23fd27c060dadd_R,0d23fd27c060dadd,R,1,True
0d23fd27c060dadd_S,0d23fd27c060dadd,S,1,True
0d923c57cd78414a_R,0d923c57cd78414a,R,0,True
0d923c57cd78414a_S,0d923c57cd78414a,S,0,True
0e47fff925231520_R,0e47fff925231520,R,1,True
0e47fff925231520_S,0e47fff925231520,S,1,True
0e6a20eb66ad0270_R,0e6a20eb66ad0270,R,0,True
0e6a20eb66ad0270_S,0e6a20eb66ad0270,S,0,True
0f57206e3ba99b62_R,0f57206e3ba99b62,R,0,True
0f57206e3ba99b62_S,0f57206e3ba99b62,S,0,True
0fb25df3d6c83f61_R,0fb25df3d6c83f61,R,1,True
0fb25df3d6c83f61_S,0fb25df3d6c83f61,S,1,True
0fd2000009a16849_R,0fd2000009a16849,R,0,True
0fd2000009a16849_S,0fd2000009a16849,S,0,True
10d2e8e6da417819_R,10d2e8e6da417819,R,1,True
10d2e8e6da417819_S,10d2e8e6da417819,S,1,True
10d9aa4afd765aab_R,10d9aa4afd765aab,R,1,True
10d9aa4afd765aab_S,10d9aa4afd765aab,S,1,True
1158ad336b4e7b95_R,1158ad336b4e7b95,R,0,True
1158ad336b4e7b95_S,1158ad336b4e7b95,S,0,True
11db7a25b7d432cc_R,11db7a25b7d432cc,R,1,True
11db7a25b7d432cc_S,11db7a25b7d432cc,S,1,True
128246fedb2900d4_R,128246fedb2900d4,R,0,True
128246fedb2900d4_S,128246fedb2900d4,S,0,True
12fc01f97220cd69_R,12fc01f97220cd69,R,1,False
12fc01f97220cd69_S,12fc01f97220cd69,S,1,False
1308931df6c19200_R,1308931df6c19200,R,1,True
1308931df6c19200_S,1308931df6c19200,S,1,True
13300ffdd7bc3696_R,13300ffdd7bc3696,R,0,True
13300ffdd7bc3696_S,13300ffdd7bc3696,S,0,True
134404c51649781e_R,134404c51649781e,R,0,True
134404c51649781e_S,134404c51649781e,S,0,True
138350d9e7c36234_R,138350d9e7c36234,R,0,True
138350d9e7c36234_S,138350d9e7c36234,S,0,True
138a6b366b0ed495_R,138a6b366b0ed495,R,1,True
138a6b366b0ed495_S,138a6b366b0ed495,S,1,True
13a0484869061022_R,13a0484869061022,R,1,True
13a0484869061022_S,13a0484869061022,S,1,True
13c7e6d163cc38b5_R,13c7e6d163cc38b5,R,1,True
13c7e6d163cc38b5_S,13c7e6d163cc38b5,S,1,True
141a6234a1586623_R,141a6234a1586623,R,0,True
141a6234a1586623_S,141a6234a1586623,S,0,True
144a15cf1f1c0820_R,144a15cf1f1c0820,R,1,True
144a15cf1f1c0820_S,144a15cf1f1c0820,S,1,True
15793102cd712a55_R,15793102cd712a55,R,0,True
15793102cd712a55_S,15793102cd712a55,S,0,True
15a8f8e2c904df84_R,15a8f8e2c904df84,R,0,True
15a8f8e2c904df84_S,15a8f8e2c904df84,S,0,True
15d238adf0eca974_R,15d238adf0eca974,R,1,True
15d238adf0eca974_S,15d238adf0eca974,S,1,True
16e98d3ca8c31dfb_R,16e98d3ca8c31dfb,R,1,True
16e98d3ca8c31dfb_S,16e98d3ca8c31dfb,S,1,True
17bfecf726261f24_R,17bfecf726261f24,R,0,True
17bfecf726261f24_S,17bfecf726261f24,S,0,True
1958ea0dcd5b0fe4_R,1958ea0dcd5b0fe4,R,0,True
1958ea0dcd5b0fe4_S,1958ea0dcd5b0fe4,S,0,True
19761507588e04f9_R,19761507588e04f9,R,1,True
19761507588e04f9_S,19761507588e04f9,S,1,True
199cb7b7bb60edf5_R,199cb7b7bb60edf5,R,1,True
199cb7b7bb60edf5_S,199cb7b7bb60edf5,S,1,True
19b84f0efd50be26_R,19b84f0efd50be26,R,1,True
19b84f0efd50be26_S,19b84f0efd50be26,S,1,True
19e590c102754109_R,19e590c102754109,R,1,True
19e590c102754109_S,19e590c102754109,S,1,True
1a85b28893deb30f_R,1a85b28893deb30f,R,1,False
1a85b28893deb30f_S,1a85b28893deb30f,S,1,False
1ae2ae68245a0512_R,1ae2ae68245a0512,R,0,True
1ae2ae68245a0512_S,1ae2ae68245a0512,S,0,True
1b4c1a04bf8f9977_R,1b4c1a04bf8f9977,R,0,True
1b4c1a04bf8f9977_S,1b4c1a04bf8f9977,S,0,True
1b5501c7c182c391_R,1b5501c7c182c391,R,0,True
1b5501c7c182c391_S,1b5501c7c182c391,S,0,True
1bbc87c94963d60d_R,1bbc87c94963d60d,R,1,True
1bbc87c94963d60d_S,1bbc87c94963d60d,S,1,True
1c3ee484c591f6fd_R,1c3ee484c591f6fd,R,0,True
1c3ee484c591f6fd_S,1c3ee484c591f6fd,S,0,True
